#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         661    -6.79305    -6.84343  0.00113124
         662    -6.79356    -6.84335  0.00113203
         663    -6.79288    -6.84328  0.00113288
         664    -6.79341     -6.8432  0.00113366
         665    -6.79381    -6.84313  0.00113439
         666     -6.7935    -6.84305  0.00113513
         667     -6.7932    -6.84298  0.00113589
         668    -6.79268     -6.8429  0.00113668
         669    -6.79275    -6.84283  0.00113745
         670     -6.7928    -6.84275   0.0011382
         671    -6.79276    -6.84268  0.00113894
         672    -6.79181     -6.8426  0.00113976
         673    -6.79156    -6.84253  0.00114058
         674    -6.79167    -6.84245  0.00114139
         675    -6.79158    -6.84238  0.00114218
         676    -6.79165     -6.8423  0.00114295
         677    -6.79149    -6.84223  0.00114373
         678    -6.79076    -6.84215  0.00114456
         679    -6.79069    -6.84207  0.00114538
         680    -6.79033      -6.842  0.00114622
         681    -6.78984    -6.84192  0.00114709
         682    -6.78962    -6.84184  0.00114797
         683    -6.78887    -6.84177  0.00114891
         684    -6.78881    -6.84169  0.00114983
         685    -6.79018    -6.84161  0.00115061
         686     -6.7901    -6.84154  0.00115138
         687    -6.78994    -6.84146  0.00115215
         688    -6.78928    -6.84139  0.00115297
         689     -6.7889    -6.84131  0.00115381
         690    -6.78818    -6.84124  0.00115471
         691    -6.78722    -6.84116  0.00115568
         692    -6.78762    -6.84108  0.00115659
         693    -6.78736      -6.841  0.00115752
         694    -6.78812    -6.84093  0.00115836
         695    -6.78796    -6.84085   0.0011592
         696    -6.78808    -6.84077  0.00116001
         697    -6.78756     -6.8407  0.00116085
         698    -6.78772    -6.84062  0.00116167
         699    -6.78759    -6.84055  0.00116248
         700    -6.78778    -6.84047  0.00116326
         701    -6.78746    -6.84039  0.00116406
         702    -6.78746    -6.84032  0.00116484
         703    -6.78689    -6.84024  0.00116566
         704    -6.78791    -6.84017  0.00116637
         705    -6.78861     -6.8401  0.00116701
         706    -6.78938    -6.84002  0.00116756
         707     -6.7889    -6.83995  0.00116815
         708    -6.78806    -6.83988   0.0011688
         709    -6.78763     -6.8398  0.00116947
         710    -6.78781    -6.83973  0.00117011
         711    -6.78799    -6.83966  0.00117073
         712    -6.78739    -6.83959  0.00117138
         713    -6.78773    -6.83951  0.00117199
         714    -6.78768    -6.83944   0.0011726
         715    -6.78766    -6.83937  0.00117319
         716    -6.78654    -6.83929  0.00117387
         717    -6.78707    -6.83922  0.00117449
         718    -6.78738    -6.83915  0.00117507
         719    -6.78725    -6.83908  0.00117565
         720    -6.78685      -6.839  0.00117626
         721    -6.78646    -6.83893  0.00117688
         722    -6.78666    -6.83886  0.00117748
         723     -6.7861    -6.83879  0.00117811
         724    -6.78574    -6.83871  0.00117876
         725     -6.7854    -6.83864  0.00117942
         726    -6.78567    -6.83857  0.00118005
         727    -6.78486    -6.83849  0.00118074
         728    -6.78444    -6.83842  0.00118145
         729    -6.78449    -6.83834  0.00118214
         730    -6.78353    -6.83827   0.0011829
         731    -6.78301    -6.83819   0.0011837
         732    -6.78274    -6.83812   0.0011845
         733    -6.78186    -6.83804  0.00118537
         734    -6.78114    -6.83796  0.00118629
         735    -6.78106    -6.83789   0.0011872
         736    -6.78079    -6.83781  0.00118812
         737    -6.78041    -6.83773  0.00118906
         738    -6.78012    -6.83765     0.00119
         739    -6.77984    -6.83757  0.00119096
         740    -6.77992     -6.8375   0.0011919
         741    -6.78049    -6.83742  0.00119277
         742    -6.77965    -6.83734   0.0011937
         743    -6.77927    -6.83726  0.00119465
         744    -6.77917    -6.83719  0.00119559
         745    -6.77891    -6.83711  0.00119655
         746    -6.77859    -6.83703  0.00119751
         747    -6.77943    -6.83695  0.00119839
         748    -6.77969    -6.83687  0.00119923
         749    -6.78005     -6.8368  0.00120002
         750    -6.78029    -6.83672  0.00120079
         751    -6.78037    -6.83665  0.00120153
         752    -6.78032    -6.83657  0.00120227
         753    -6.77965     -6.8365  0.00120304
         754    -6.77984    -6.83642  0.00120379
         755    -6.77944    -6.83635  0.00120456
         756    -6.78016    -6.83627  0.00120526
         757    -6.78062     -6.8362  0.00120591
         758    -6.78038    -6.83613  0.00120656
         759    -6.78047    -6.83605   0.0012072
         760    -6.78024    -6.83598  0.00120784
         761    -6.78089    -6.83591  0.00120842
         762    -6.78099    -6.83583  0.00120898
         763     -6.7808    -6.83576  0.00120955
         764    -6.78151    -6.83569  0.00121005
         765    -6.78061    -6.83562  0.00121061
         766    -6.78074    -6.83555  0.00121114
         767    -6.78151    -6.83548  0.00121161
         768    -6.78078    -6.83541  0.00121213
         769    -6.78135    -6.83534  0.00121259
         770    -6.78208    -6.83527  0.00121298
         771    -6.78209     -6.8352  0.00121337
         772    -6.78175    -6.83513  0.00121377
         773    -6.78145    -6.83506  0.00121419
         774    -6.78198    -6.83499  0.00121455
         775    -6.78187    -6.83492  0.00121492
         776    -6.78159    -6.83485  0.00121529
         777    -6.78233    -6.83479  0.00121561
         778    -6.78181    -6.83472  0.00121595
         779    -6.78129    -6.83465  0.00121632
         780    -6.78141    -6.83458  0.00121668
         781    -6.78084    -6.83451  0.00121706
         782    -6.78064    -6.83444  0.00121746
         783    -6.77999    -6.83437  0.00121789
         784    -6.78036     -6.8343  0.00121828
         785    -6.77957    -6.83424  0.00121872
         786    -6.77919    -6.83416  0.00121918
         787    -6.77814    -6.83409  0.00121971
         788    -6.77823    -6.83402  0.00122022
         789      -6.778    -6.83395  0.00122074
         790    -6.77757    -6.83388  0.00122128
         791    -6.77774    -6.83381  0.00122179
         792    -6.77781    -6.83374   0.0012223
         793    -6.77812    -6.83367  0.00122277
         794    -6.77817     -6.8336  0.00122322
         795    -6.77769    -6.83353   0.0012237
         796    -6.77796    -6.83346  0.00122415
         797    -6.77766    -6.83339  0.00122462
         798     -6.7771    -6.83332  0.00122511
         799     -6.7773    -6.83325  0.00122559
         800    -6.77683    -6.83318  0.00122608
         801    -6.77687    -6.83311  0.00122656
         802    -6.77788    -6.83304  0.00122697
         803    -6.77799    -6.83297  0.00122735
         804    -6.77739     -6.8329  0.00122777
         805    -6.77729    -6.83283  0.00122819
         806    -6.77768    -6.83276  0.00122857
         807    -6.77763    -6.83269  0.00122894
         808    -6.77798    -6.83263  0.00122929
         809    -6.77857    -6.83256  0.00122958
         810    -6.77851    -6.83249  0.00122987
         811    -6.77768    -6.83243  0.00123021
         812    -6.77668    -6.83236  0.00123061
         813    -6.77707    -6.83229  0.00123097
         814    -6.77637    -6.83222  0.00123138
         815    -6.77592    -6.83215   0.0012318
         816    -6.77519    -6.83208  0.00123227
         817     -6.7751    -6.83201  0.00123273
         818    -6.77489    -6.83194   0.0012332
         819    -6.77405    -6.83187  0.00123372
         820    -6.77427     -6.8318  0.00123421
         821    -6.77491    -6.83173  0.00123466
         822    -6.77459    -6.83166  0.00123511
         823    -6.77408    -6.83159  0.00123559
         824    -6.77495    -6.83152    0.001236
         825    -6.77401    -6.83145  0.00123647
         826    -6.77333    -6.83138  0.00123697
         827    -6.77326    -6.83131  0.00123747
         828    -6.77325    -6.83124  0.00123796
         829    -6.77235    -6.83117   0.0012385
         830    -6.77251     -6.8311  0.00123902
         831    -6.77115    -6.83103  0.00123963
         832    -6.77219    -6.83096  0.00124016
         833    -6.77254    -6.83089  0.00124065
         834    -6.77242    -6.83082  0.00124114
         835    -6.77291    -6.83075  0.00124159
         836    -6.77184    -6.83068   0.0012421
         837    -6.77202    -6.83061   0.0012426
         838    -6.77295    -6.83054  0.00124302
         839    -6.77311    -6.83047  0.00124342
         840    -6.77202     -6.8304  0.00124388
         841    -6.77188    -6.83033  0.00124435
         842    -6.77105    -6.83026  0.00124486
         843    -6.77097    -6.83019  0.00124537
         844    -6.76969    -6.83012  0.00124596
         845    -6.77009    -6.83005   0.0012465
         846    -6.77047    -6.82998  0.00124702
         847     -6.7687    -6.82991  0.00124764
         848    -6.76901    -6.82983  0.00124824
         849    -6.76881    -6.82976  0.00124883
         850    -6.76895    -6.82969  0.00124941
         851    -6.76884    -6.82962  0.00124999
         852    -6.76871    -6.82955  0.00125056
         853    -6.76862    -6.82948  0.00125114
         854    -6.77011    -6.82941   0.0012516
         855    -6.76947    -6.82934   0.0012521
         856    -6.76961    -6.82927  0.00125258
         857     -6.7708     -6.8292  0.00125297
         858    -6.77088    -6.82913  0.00125336
         859    -6.77019    -6.82906  0.00125377
         860    -6.76994    -6.82899   0.0012542
         861    -6.76875    -6.82892  0.00125469
         862    -6.76906    -6.82885  0.00125516
         863    -6.76948    -6.82879  0.00125559
         864    -6.76923    -6.82872  0.00125603
         865    -6.76971    -6.82865  0.00125642
         866    -6.77032    -6.82858  0.00125678
         867     -6.7694    -6.82851  0.00125718
         868    -6.76888    -6.82844  0.00125761
         869     -6.7699    -6.82838  0.00125796
         870    -6.76928    -6.82831  0.00125835
         871    -6.76902    -6.82824  0.00125875
         872    -6.76877    -6.82817  0.00125915
         873    -6.76907     -6.8281  0.00125952
         874    -6.76851    -6.82804  0.00125993
         875    -6.76806    -6.82797  0.00126035
         876     -6.7681     -6.8279  0.00126076
         877    -6.76677    -6.82783  0.00126125
         878    -6.76683    -6.82776  0.00126173
         879    -6.76663    -6.82769  0.00126221
         880    -6.76696    -6.82762  0.00126266
         881    -6.76729    -6.82755  0.00126308
         882    -6.76698    -6.82748  0.00126351
         883    -6.76737    -6.82742  0.00126391
         884    -6.76654    -6.82735  0.00126436
         885    -6.76603    -6.82728  0.00126483
         886    -6.76588    -6.82721   0.0012653
         887    -6.76476    -6.82714  0.00126583
         888    -6.76506    -6.82707  0.00126633
         889    -6.76496      -6.827  0.00126683
         890    -6.76436    -6.82693  0.00126736
         891    -6.76425    -6.82686  0.00126789
         892    -6.76404    -6.82679  0.00126842
         893     -6.7639    -6.82672  0.00126896
         894    -6.76365    -6.82665   0.0012695
         895    -6.76406    -6.82658     0.00127
         896     -6.7639    -6.82651  0.00127051
         897    -6.76468    -6.82644  0.00127096
         898    -6.76454    -6.82637  0.00127141
         899    -6.76408     -6.8263  0.00127189
         900    -6.76381    -6.82623  0.00127237
         901     -6.7638    -6.82616  0.00127284
         902    -6.76314    -6.82609  0.00127334
         903    -6.76272    -6.82602  0.00127387
         904     -6.7627    -6.82595  0.00127438
         905    -6.76216    -6.82588  0.00127492
         906    -6.76182    -6.82581  0.00127547
         907    -6.76148    -6.82574  0.00127604
         908    -6.76246    -6.82567  0.00127653
         909    -6.76117     -6.8256   0.0012771
         910    -6.76172    -6.82553  0.00127762
         911    -6.76179    -6.82546  0.00127814
         912    -6.76067    -6.82539  0.00127871
         913    -6.76047    -6.82532  0.00127928
         914    -6.75919    -6.82524  0.00127993
         915    -6.75918    -6.82517  0.00128056
         916    -6.75944     -6.8251  0.00128117
         917    -6.75982    -6.82503  0.00128175
         918    -6.76008    -6.82496  0.00128231
         919    -6.75997    -6.82489  0.00128286
